doc_id,dry_run,raw_denom,raw_program,raw_category,changes,updates_applied,source_document_name,source_type,import_session_id,invoice_number,original_description
28672832-4ae2-4cb2-a564-d0dd00876425,False,$1,The Statehood Innovation Dollar Coin Collection,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_100133.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,389188129,THE STATEHOOD INNOVATION DOLLAR COIN COLLECTION SHIPMENT 21 MISSISSIPPI
28dad78b-2ffc-4640-94c1-fd4454d2a9f6,False,Lincoln Cent,USA Invoice Import,,Denomination: 'Lincoln Cent' → 'Cent',{'Denomination': 'Cent'},Receipt_2026-06-03_091509.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,2023 Lincoln Head Cent Uncirculated
2956ca78-f4e5-4e23-861f-c98f6951bd6f,False,,Time Capsule Year Set,,no change,,Scan_20260129 (45).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67977741,YEAR SETS: AMERICA REVISITED SELECTION 1953 5-Coin Time Capsule Year Set Taxable Item
297b7b2b-d6a8-4726-8f04-819bf59ec1e0,False,Liberty Head Nickel,The U.S. Nickel Collection - Shipment 11,,Denomination: 'Liberty Head Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (128)_Part6.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1907 LIBERTY HEAD NICKEL
299e9114-a969-4384-84d9-49d79f205076,False,Kennedy Half Dollar,USA Invoice Import,,Denomination: 'Kennedy Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Scan_20260129 (36).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,66327175,2024-D Kennedy Half Dollar Tax Free Item
29ef2d78-1706-4b26-a0f0-d5d5bf54aaba,False,Washington Quarter,USA Invoice Import,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Scan_20260129 (55).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67506820,1995-S Washington Quarter Copper-Nickel
2a0ab362-6564-47a3-af76-b3a506f7eca7,False,$1 Federal Reserve Note,AMERICAN PAPER MONEY CLUB SELECTION,,category: '' → 'paper_currency' | Program/Series casing: 'AMERICAN PAPER MONEY CLUB SELECTION' → 'American Paper Money Club Selection',"{'category': 'paper_currency', 'Program/Series': 'American Paper Money Club Selection'}",Receipt_2026-06-03_102735.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68392428,AMERICAN PAPER MONEY CLUB SELECTION 1969D $1 Federal Reserve Note Taxable Item
2a1a38e6-1fe5-43a3-91e4-287fa6483b1e,False,Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095612_Part1.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,SHIPMENT 12 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1912 LIBERTY HEAD NICKEL 1981 JEFFERSON NICKEL 1961 JEFFERSON NICKEL 1992 JEFFERSON NICKEL
2a1b08ea-2886-4b74-889c-8ab5ba1ab446,False,$1,The Statehood Innovation Dollar Coin Collection,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_100133.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,389188129,THE STATEHOOD INNOVATION DOLLAR COIN COLLECTION SHIPMENT 27 MICHIGAN
2a57691e-f3a9-44df-9119-435defb60f12,False,$2 Federal Reserve Note,AMERICAN PAPER MONEY CLUB SELECTION,,category: '' → 'paper_currency' | Program/Series casing: 'AMERICAN PAPER MONEY CLUB SELECTION' → 'American Paper Money Club Selection',"{'category': 'paper_currency', 'Program/Series': 'American Paper Money Club Selection'}",Receipt_2026-06-03_102735.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68392428,AMERICAN PAPER MONEY CLUB SELECTION 1976 $2 Federal Reserve Note Taxable Item
2a8c1216-3d15-4dfa-a282-0e5f659c65e3,False,10C Fractional Currency,USA Invoice Import,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_101701_Part4.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67750430,1863-1867 10C Frac w/surchrge 0-63 Taxable Item
2ad143a7-7787-4bdf-bfb1-c1db60a809b7,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Scan_20260129 (51).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,1982-S Roosevelt Dime Ch Proof-63
2b55b7f9-412d-4363-aa33-1bd1f79f7d4b,False,Mercury Dime,USA Invoice Import,,Denomination: 'Mercury Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_094122.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67869569,1930-S Mercury Silver Dime Taxable Item
2ba3240b-a1b3-4ba8-88e9-b60bbf4cff78,False,Washington Quarter,American Women Quarters,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Scan_20260129 (50).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,2024-D Zitkala-Sa Quarter Uncirculated
2c357e77-0966-4316-8433-6c4c11684cc1,False,Morgan Silver Dollar,The Ultimate Modern Morgan and Peace Silver Dollar Collection,,Denomination: 'Morgan Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_100549.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405887043,2024 MORGAN SILVER $ REVERSE PROOF
2c63c6b1-9747-4ab2-983b-4fca8a52d23b,False,,America Revisited Selection,,no change,,Receipt_2026-06-03_092716.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67390500,YEAR SETS: AMERICA REVISITED SELECTION 1962 5-Coin Time Capsule Year Set Taxable Item
2c9e3158-3b6c-4c5c-b22d-ed137f3c7ea2,False,Innovation Dollar,American Innovation Dollars,,Denomination: 'Innovation Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (53).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,2024-D Missouri U.S. Innovation Dollar
2cc7e281-0467-4553-b02f-feb23e07e343,False,Buffalo Nickel,USA Invoice Import,,Denomination: 'Buffalo Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Receipt_2026-01-28_161141.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67226944,1936-S Buffalo Nickel Tax Free Item Average Circ
2d797cb9-6629-4805-ad6a-8c40f364b45a,False,American Silver Eagle,American Eagle,,Denomination: 'American Silver Eagle' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (51).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,2021-W American Silver Eagle Dollar Mercanti Signed Label NGC Superb Gem P
2dc71417-97c2-4472-9df9-63fb550217ba,False,Washington Quarter,The Celebrating America Coin Collection,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Scan_20260129 (71).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,398953570,THE CELEBRATING AMERICA COIN COLLECTION SHIPMENT 13 PATSY TAKEMOTO MINK
2e1c2aa5-c923-4640-852a-3ffb90a34112,False,Mercury Dime,U.S. DIME COLLECTION SELECTION,,Denomination: 'Mercury Dime' → 'Dime' | Program/Series casing: 'U.S. DIME COLLECTION SELECTION' → 'U.S. Dime Collection Selection',"{'Denomination': 'Dime', 'Program/Series': 'U.S. Dime Collection Selection'}",Receipt_2026-06-03_094122.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67379713,U.S. DIME COLLECTION SELECTION 1928-S Mercury Silver Dime Taxable Item
2e218efe-b04a-4e58-9310-a2ecfd55eca2,False,Lincoln Cent,Wheat Cents,,Denomination: 'Lincoln Cent' → 'Cent',{'Denomination': 'Cent'},Scan_20260128 (16).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65804568,1909 VDB Lincoln Head Cent
2e336d21-13e1-4d7e-8771-7a89a27d3ad3,False,Washington Quarter,USA Invoice Import,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Scan_20260128 (8).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65712953,1948 Washington Silver Quarter Average Circ
2ed5c275-f277-49f3-b6ff-14437efc3a08,False,Washington Quarter,American Women Quarters,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_094507.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67617368,2025-S Stacey Park Milbern Quarter Silver Bullion Taxable Item
2f357b0e-e9ed-4762-a62b-ccee9e6fc839,False,Washington Quarter,American Women Quarters,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Scan_20260129 (2).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,66520055,2024-D Pauli Murray Quarter Taxable Item
2faa4d6a-725a-4988-81ee-465ac8cbaa0a,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_092052.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67000011,1963-D Roosevelt Silver Dime
30475b72-3e1f-4f89-b128-eff25f9a87da,False,Mercury Dime,USA Invoice Import,,Denomination: 'Mercury Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_094249.pdf,PDF Invoice,lcc-aj-stubborn-20260626-203600,68065135,1924-S Mercury Silver Dime Taxable Item
30778936-c55e-489f-a1d0-86b31eb95ddf,False,Washington Quarter,USA Invoice Import,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_091509.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,1945-S Washington Silver Quarter Average Circ
31579527-a917-40f8-9ed6-81cecfc32e32,False,Washington Quarter,American Women Quarters / The Celebrating America Coin Collection,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_100400.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,398953570,THE CELEBRATING AMERICA COIN COLLECTION SHIPMENT 14 DR. MARY EDWARDS WALKER
3162058b-ca7a-454a-8d0f-cee233c0297a,False,Washington Quarter,USA Invoice Import,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_101701_Part1.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67506820,1945-S Washington Silver Quarter
3163e7ab-a9b3-40a4-b3f0-7ecfc8e16cb6,False,Silver Dollar,The Complete Original-Design Proof Silver Eagle Dollar Collection,,Denomination: 'Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (108).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,401581731,THE COMPLETE ORIGINAL-DESIGN PROOF SILVER EAGLE DOLLAR COLLECTION 2001 PROOF AMERICAN EAGLE SILVER DOLLAR
322a7a5c-0daa-4c81-8b88-f33042407436,False,Liberty Seated Quarter,Washington Quarter Club,,Denomination: 'Liberty Seated Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_094402.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65943495,WASHINGTON QUARTER CLUB SELECTION 1885 Liberty Seated Silver Quarter NGC Tax Free Item
32cc2d9f-f94e-4b2f-b5fa-6175facb1b98,False,American Silver Eagle,THE WEST POINT BURNISHED AMERICAN EAGLE SILVER DOLLAR COLLECTION,,Denomination: 'American Silver Eagle' → 'Dollar' | Program/Series casing: 'THE WEST POINT BURNISHED AMERICAN EAGLE SILVER DOLLAR COLLECTION' → 'The West Point Burnished American Eagle Silver Dollar Collection',"{'Denomination': 'Dollar', 'Program/Series': 'The West Point Burnished American Eagle Silver Dollar Collection'}",Receipt_2026-06-03_094929.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,402904254,2015 BURNISHED WEST POINT AMERICAN EAGLE
32fd4983-6705-4e13-bc5f-05a22ef7b3db,False,Mixed,The World War II U.S. Coin Collection,,no change,,Scan_20260129 (102).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,406380469,"THE WORLD WAR II U.S. COIN COLLECTION
ENCLOSED IS SHIPMENT # 2
1941-S LINCOLN PENNY
1941-S JEFFERSON NICKEL
1941-S MERC. DIME & WASHINGTON QUARTER
1941-S WALKING LIBERTY HALF-DOLLAR
1940 3C TORCH OF ENLIGHTENMENT STAMP (5)"
3337ae45-d879-4442-8c73-4d024eb4433e,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_094010.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67593420,"2025-S Roosevelt Dime
Taxable Item"
3394223d-8d7f-4ad9-9a7d-6967d0f8e9c5,False,Innovation Dollar,American Innovation Dollars,,Denomination: 'Innovation Dollar' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (53).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,2024-D Maine U.S. Innovation Dollar Direct Current Defibrillator
33bcdceb-fe01-4d96-956d-920e062090e9,False,Lincoln Cent,USA Invoice Import,,Denomination: 'Lincoln Cent' → 'Cent',{'Denomination': 'Cent'},Receipt_2026-01-28_161342.pdf,PDF Invoice,lcc-aj-batch-20260626-180919,67000001,1928-D Lincoln Head Cent
33e107ed-6d21-414c-bd2e-2deef0e1f2a1,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Scan_20260129 (24).pdf,PDF Invoice,lcc-aj-retry-20260626-201949,66151496,2003-D Roosevelt Dime Tax Free Item Uncirculated
3409a897-637f-40cd-af6d-48887e1e81d6,False,Washington Quarter,Celebrating America Coin Collection,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Scan_20260129 (77).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,398953570,THE CELEBRATING AMERICA COIN COLLECTION SHIPMENT 17 IDA B WELLS
343222fc-4256-4512-b6b2-778e341c4623,False,American Silver Eagle,THE COMPLETE 2020 AMERICAN EAGLE NGCX SILVER DOLLAR SET,,Denomination: 'American Silver Eagle' → 'Dollar' | Program/Series casing: 'THE COMPLETE 2020 AMERICAN EAGLE NGCX SILVER DOLLAR SET' → 'The Complete 2020 American Eagle NGCX Silver Dollar Set',"{'Denomination': 'Dollar', 'Program/Series': 'The Complete 2020 American Eagle NGCX Silver Dollar Set'}",Receipt_2026-06-03_100928.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,404995094,"THE COMPLETE 2020 AMERICAN EAGLE NGCX SILVER DOLLAR SET
ENCLOSED IS SHIPMENT # 2
UNC. SAN FRANCISCO EMERGENCY ISSUE EAGLE"
3490d26d-6220-4cfb-8005-b7513da11070,False,$5 National Bank Note Large Size,USA Invoice Import,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_101701_Part3.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67892115,1882 $5 National Bank Note Large Size Portland Maine Brown Back PMG #1060 Taxable Item
34b4bc30-6a25-47fb-b055-14809de5bd24,False,Washington Quarter,American Women Quarters / The Celebrating America Coin Collection,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Receipt_2026-06-03_100400.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,398953570,THE CELEBRATING AMERICA COIN COLLECTION SHIPMENT 16 ZITKALA-SA
34b661ba-0ced-481a-8f6d-f44d6ded4f1c,False,50C Fractional Currency,USA Invoice Import,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_101701_Part1.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67670995,1874-1876 50C Fractional Currency Taxable Item
34b77373-ec98-4e4a-8b50-e000802be978,False,,The World War II U.S. Coin Collection,,no change,,Receipt_2026-06-03_100745.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,406380469,THE WORLD WAR II U.S. COIN COLLECTION ENCLOSED IS SHIPMENT # 2 1941-S LINCOLN PENNY 1941-S JEFFERSON NICKEL 1941-S MERC. DIME & WASHINGTON QUARTER 1941-S WALKING LIBERTY HALF-DOLLAR 1940 3C TORCH OF ENLIGHTENMENT STAMP (5)
34cc876f-4687-4b9a-ac70-fba1feb13cfa,False,Walking Liberty Half Dollar,USA Invoice Import,,Denomination: 'Walking Liberty Half Dollar' → 'Half Dollar',{'Denomination': 'Half Dollar'},Scan_20260128 (6).pdf,PDF Invoice,lcc-aj-stubborn-20260626-203600,67000011,1941-S Liberty Walking Silver 50C Average Circ
34cf3de4-2a10-4f7c-9e6a-7817a4e3185d,False,Jefferson Nickel,USA Invoice Import,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Receipt_2026-06-03_092205.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67000001,1964 Jefferson Nickel Average Circ
3505526c-0798-45fc-bd42-ba7d505639c9,False,Jefferson Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Jefferson Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095349.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405213042,SHIPMENT 22 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1944 JEFFERSON NICKEL - WARTIME SILVER
3506dd7e-8118-4b27-abfd-c55d55224cd3,False,Liberty Seated Dime,U.S. DIME COLLECTION SELECTION,,Denomination: 'Liberty Seated Dime' → 'Dime' | Program/Series casing: 'U.S. DIME COLLECTION SELECTION' → 'U.S. Dime Collection Selection',"{'Denomination': 'Dime', 'Program/Series': 'U.S. Dime Collection Selection'}",Receipt_2026-06-03_102735.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,68408703,U.S. DIME COLLECTION SELECTION 1856-O Liberty Seated Silver Dime Stars Taxable Item
3518d8cb-6e97-40a9-bf63-4dfc3c5ac10b,False,Peace Silver Dollar,Peace Dollar,,Denomination: 'Peace Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_092551.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,2009662107,2024-S Peace Silver Dollar
35345e21-18a5-46a4-8620-5fb262f2c3b5,False,$1 Innovation Dollar,American Innovation Dollars,,Denomination: '$1 Innovation Dollar' → 'Dollar',{'Denomination': 'Dollar'},2026-06-03_091555.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,2024-D Illinois U.S. Innovation Dollar Uncirculated
356f2d7b-4b8b-49ac-a08c-389517501dde,False,Lincoln Cent,Wheat Cents,,Denomination: 'Lincoln Cent' → 'Cent',{'Denomination': 'Cent'},Scan_20260128 (16).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65804568,1909-1958 Lincoln Head Wheat Cents 50 Coins
361366d0-038b-43cb-97a3-477d5d97d9b9,False,Peace Silver Dollar,The Ultimate Modern Morgan and Peace Silver Dollar Collection,,Denomination: 'Peace Silver Dollar' → 'Dollar',{'Denomination': 'Dollar'},Receipt_2026-06-03_100549.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405887043,2023 PEACE SILVER $ REVERSE PROOF
3635d89f-78fd-42ca-addf-2fcbce1e88d0,False,American Silver Eagle,The Complete Original-Design Proof Silver Eagle Dollar Collection,,Denomination: 'American Silver Eagle' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (107).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,401581731,2021 PROOF AMERICAN EAGLE SILVER DOLLAR
3693683b-058c-4bad-8d1b-778bdddb6b40,False,Jefferson Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Jefferson Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Scan_20260129 (121)_Part1.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1963 JEFFERSON NICKEL
369ee97c-1023-4fac-a366-7095cfd6e20b,False,Lincoln Cent,USA Invoice Import,,Denomination: 'Lincoln Cent' → 'Cent',{'Denomination': 'Cent'},Receipt_2026-06-03_091509.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,1968-S Lincoln Head Cent Uncirculated
370dfe7f-7ff2-499f-9ccc-9b2e469c074d,False,Liberty Head Nickel,The U.S. Nickel Collection,,Denomination: 'Liberty Head Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (120)_Part3.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1911 LIBERTY HEAD NICKEL
3713173e-7d99-41f8-95f0-f0e866667cac,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Scan_20260129 (31).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,66819730,2024-S Roosevelt Dime Taxable Item
373ab304-8b26-4da5-be58-1f7dc1b2bdf3,False,$10 Federal Reserve Note,Federal Reserve Note,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_093201.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,64963243,1914 $10 Federal Reserve Note Large Size Taxable Item
37a4f720-553d-4024-8ebc-ba07ec4a72bb,False,Barber Dime,Barber,,Denomination: 'Barber Dime' → 'Dime',{'Denomination': 'Dime'},Scan_20260129 (51).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,1910 Barber Silver Dime Good
37b13ca0-9ef8-4bb5-9f30-c1b871520e57,False,Jefferson Nickel,The U.S. Nickel Collection,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (128)_Part1.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,2015 JEFFERSON NICKEL
37b23c58-23ba-40eb-b648-1384be8bb707,False,Various,U.S. Uncirculated Coin Mint Sets,,no change,,Scan_20260129 (122)_Part4.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,362308793,U.S. UNCIRCULATED COIN MINT SETS SHIPMENT 81 2022 DENVER MINT PANEL
37b46f07-9080-4d98-ab8c-15d18abbd1d4,False,American Silver Eagle,American Eagle,,Denomination: 'American Silver Eagle' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260128 (18).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65741545,2015 American Silver Eagle Dollar Uncirculated
37f7441e-2252-4d2d-81f4-57defce571ec,False,Nickel,The U.S. Nickel Collection,,Denomination: 'Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Receipt_2026-06-03_095612_Part2.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,"THE U.S. NICKEL COLLECTION SHIPMENT 11 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE
1907 LIBERTY HEAD NICKEL
1956 JEFFERSON NICKEL
1979 JEFFERSON NICKEL
2013 JEFFERSON NICKEL"
37f87905-4645-4276-a853-3c86b1086509,False,$1 Silver Certificate,USA Invoice Import,,category: '' → 'paper_currency',{'category': 'paper_currency'},Receipt_2026-06-03_101701_Part4.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67589980,1928A $1 Silver Certificate Funnyback Star Note PMG EPQ Taxable Item
38025ce0-7814-4287-a5e6-08dc66a75a9d,False,Washington Quarter,USA Invoice Import,,Denomination: 'Washington Quarter' → 'Quarter Dollar',{'Denomination': 'Quarter Dollar'},Scan_20260128 (8).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65712953,1936 Washington Silver Quarter Average Circ
385c177d-1c26-47c4-9036-2efd3d6f1876,False,Jefferson Nickel,The U.S. Nickel Collection - Shipment 11,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (128)_Part6.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1979 JEFFERSON NICKEL
386b2872-afda-4fb0-9535-eaf2a122d3f5,False,Mercury Dime,USA Invoice Import,,Denomination: 'Mercury Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_094249.pdf,PDF Invoice,lcc-aj-stubborn-20260626-203600,68120397,1927-S Mercury Silver Dime Taxable Item
38f9b79a-704d-48b2-bdce-f012a11ef7c4,False,Indian Head Cent,USA Invoice Import,,Denomination: 'Indian Head Cent' → 'Cent',{'Denomination': 'Cent'},Receipt_2026-06-03_091509.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,1896 Indian Head Cent Average Circ
3941f9c2-cf3a-4cfc-a158-75a0179dd401,False,Jefferson Nickel,The U.S. Nickel Collection,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Scan_20260129 (128)_Part4.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,405213042,1965 JEFFERSON NICKEL
396ba4ea-6400-405d-9fc7-f75a89a045df,False,Half Dollar,Capped Bust,,no change,,Scan_20260129 (Train with).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65696398,WASHINGTON QUARTER CLUB SELECTION 1824 Capped Bust Silver Half Dollar Normal Date Ovt# 106A NGC Taxable Item Extra Fine 4
39961831-955f-49c7-a1b3-494ee000ff11,False,Jefferson Nickel,THE U.S. NICKEL COLLECTION,,Denomination: 'Jefferson Nickel' → 'Five Cents' | Program/Series casing: 'THE U.S. NICKEL COLLECTION' → 'The U.S. Nickel Collection',"{'Denomination': 'Five Cents', 'Program/Series': 'The U.S. Nickel Collection'}",Receipt_2026-06-03_095349.pdf,PDF Invoice,lcc-aj-retry-20260626-201949,405213042,SHIPMENT 16 FOUR COINS AT $7.95 EACH PLUS $.95 EACH SHIPPING AND SERVICE 1972 JEFFERSON NICKEL
3a060ced-cb5f-41ec-9c1b-67c65f6a0f9d,False,American Silver Eagle,USA Invoice Import,,Denomination: 'American Silver Eagle' → 'Dollar',{'Denomination': 'Dollar'},Scan_20260129 (53).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67576317,2016 American Silver Eagle Dollar
3a5c5f77-d8fd-4761-a0c9-e0b32d96a5f6,False,Barber Dime,Barber,,Denomination: 'Barber Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_091509.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,1914-D Barber Silver Dime Good
3a75f7af-c155-4a60-8024-a167cd6e762b,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Receipt_2026-06-03_091509.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67054670,1982-S Roosevelt Dime Ch Proof-63
3abf86ea-313f-480a-b4e1-ec9da673b56d,False,Jefferson Nickel,USA Invoice Import,,Denomination: 'Jefferson Nickel' → 'Five Cents',{'Denomination': 'Five Cents'},Receipt_2026-01-28_161342.pdf,PDF Invoice,lcc-aj-batch-20260626-181154,67000001,1947 Jefferson Nickel Average Circ
3ae1edd6-e3dd-450f-9be7-add6412f61b4,False,Roosevelt Dime,USA Invoice Import,,Denomination: 'Roosevelt Dime' → 'Dime',{'Denomination': 'Dime'},Scan_20260128 (13).pdf,PDF Invoice,lcc-aj-batch-20260626-181154,65712953,1957-D Roosevelt Silver Dime Average Circ
