bucket,path,size_bytes,public_url,category,coin_type
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_106.png,94847,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_106.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_107.png,24035,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_107.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_108.png,76435,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_108.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_109.png,101527,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_109.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_11.png,39146,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_11.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_110.png,20996,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_110.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_111.png,64307,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_111.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_112.png,32114,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_112.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_113.png,27591,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_113.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_114.png,95040,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_114.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_115.png,83334,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_115.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_116.png,84910,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_116.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_117.png,81898,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_117.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_118.png,95537,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_118.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_119.png,86546,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_119.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_12.png,41835,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_12.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_120.png,93945,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_120.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_121.png,45187,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_121.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_122.png,73300,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_122.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_123.png,63069,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_123.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_124.png,85115,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_124.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_125.png,72483,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_125.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_126.png,30996,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_126.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_127.png,28793,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_127.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_128.png,80630,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_128.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_129.png,41686,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_129.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_13.png,43536,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_13.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_130.png,74795,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_130.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_131.png,51525,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_131.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_132.png,42759,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_132.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_133.png,20001,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_133.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_134.png,19865,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_134.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_135.png,69834,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_135.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_136.png,60459,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_136.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_137.png,114891,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_137.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_138.png,53454,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_138.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_139.png,47712,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_139.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_14.png,42124,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_14.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_140.png,42802,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_140.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_141.png,30220,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_141.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_142.png,77471,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_142.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_143.png,31122,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_143.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_144.png,66087,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_144.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_145.png,25012,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_145.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_146.png,62788,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_146.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_147.png,55271,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_147.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_148.png,36110,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_148.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_149.png,29703,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_149.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_15.png,42173,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_15.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_150.png,30792,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_150.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_151.png,32592,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_151.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_152.png,62397,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_152.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_153.png,21404,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_153.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_154.png,104440,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_154.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_155.png,71975,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_155.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_156.png,23998,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_156.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_157.png,56195,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_157.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_158.png,88801,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_158.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_159.png,22895,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_159.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_16.png,40602,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_16.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_160.png,35753,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_160.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_161.png,116643,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_161.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_162.png,165219,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_162.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_163.png,1967021,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_163.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_164.png,94235,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_164.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_165.png,85032,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_165.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_166.png,148995,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_166.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_167.png,38499,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_167.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_168.png,84534,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_168.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_169.png,73115,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_169.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_17.png,38665,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_17.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_170.png,102066,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_170.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_171.png,87083,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_171.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_172.png,122363,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_172.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_173.png,75593,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_173.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_174.png,81185,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_174.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_175.png,77765,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_175.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_176.png,79996,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_176.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_177.png,88587,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_177.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_178.png,79996,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_178.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_179.png,147805,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_179.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_18.png,40501,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_18.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_180.png,81952,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_180.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_181.png,86503,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_181.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_182.png,79356,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_182.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_183.png,79934,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_183.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_184.png,83970,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_184.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_185.png,89391,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_185.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_186.png,84960,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_186.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_187.png,111996,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_187.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_188.png,86030,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_188.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_189.png,72856,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_189.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_19.png,38670,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_19.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_190.png,168776,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_190.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_191.png,82180,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_191.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_2.png,36481,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_2.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_20.png,39553,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_20.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_21.png,43577,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_21.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_22.png,39043,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_22.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_23.png,266308,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_23.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_24.png,183302,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_24.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_25.PNG,485856,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_25.PNG,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_26.PNG,324412,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_26.PNG,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_27.PNG,118806,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_27.PNG,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_28.PNG,186597,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_28.PNG,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_29.png,22760,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_29.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_3.png,1002573,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_3.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_30.png,63788,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_30.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_31.PNG,185589,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_31.PNG,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_32.png,141045,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_32.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_33.png,3459193,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_33.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_34.PNG,544101,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_34.PNG,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_35.PNG,184874,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_35.PNG,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_36.PNG,156903,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_36.PNG,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_37.png,2886819,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_37.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_38.png,424403,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_38.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_39.png,5820460,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_39.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_4.png,38645,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_4.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_40.png,4353482,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_40.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_41.png,171404,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_41.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_42.png,652416,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_42.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_43.png,5369779,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_43.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_44.png,392194,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_44.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_45.png,364176,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_45.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_46.png,519926,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_46.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_47.png,279763,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_47.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_48.png,13737287,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_48.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_49.png,306770,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_49.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_5.png,42335,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_5.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_50.png,712914,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_50.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_51.png,533753,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_51.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_52.png,34838,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_52.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_53.png,39661,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_53.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_54.png,64522,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_54.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_55.png,2867826,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_55.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_56.png,1090615,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_56.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_57.png,736266,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_57.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_58.png,185272,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_58.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_59.png,482233,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_59.png,Image (unclassified),image_other
numista-uploads-studio-9101802118-8c9a8,kaggle/training/morgan_6.png,38740,https://storage.googleapis.com/numista-uploads-studio-9101802118-8c9a8/kaggle/training/morgan_6.png,Image (unclassified),image_other
